A1132UNR0JW5TH:3KXIR214I4GYPGEQ9U9748LCVIC24E,experiment_nr,3
A1132UNR0JW5TH:3KXIR214I4GYPGEQ9U9748LCVIC24E,completed,"{u'bonus': 2.19, u'score': 219, u'test_idx': [11, 10, 12, 8, 7, 9]}"
A1132UNR0JW5TH:3KXIR214I4GYPGEQ9U9748LCVIC24E,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': True, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'featureBased', u'delay_window': 4, u'message': u'full', u'condition': u'1'}"
A1132UNR0JW5TH:3KXIR214I4GYPGEQ9U9748LCVIC24E,condition_nr,1
A12BJKRR6X8RMR:3N4BPTXIO8SSNUCVD66TH850BVUKUD,experiment_nr,3
A12BJKRR6X8RMR:3N4BPTXIO8SSNUCVD66TH850BVUKUD,completed,"{u'bonus': 1.19, u'score': 119.25, u'test_idx': [12, 15, 14, 2, 1, 11]}"
A12BJKRR6X8RMR:3N4BPTXIO8SSNUCVD66TH850BVUKUD,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': False, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'none', u'delay_window': 4, u'message': u'none', u'condition': u'0'}"
A12BJKRR6X8RMR:3N4BPTXIO8SSNUCVD66TH850BVUKUD,condition_nr,0
A12S4E3AJF8JSK:3I02618YA06TYL9BQYB1DPRZ55WPUF,experiment_nr,3
A12S4E3AJF8JSK:3I02618YA06TYL9BQYB1DPRZ55WPUF,completed,"{u'bonus': 1.98, u'score': 197.75, u'test_idx': [9, 0, 15, 14, 2, 10]}"
A12S4E3AJF8JSK:3I02618YA06TYL9BQYB1DPRZ55WPUF,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': False, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'demonstration', u'delay_window': 4, u'message': u'full', u'condition': u'2'}"
A12S4E3AJF8JSK:3I02618YA06TYL9BQYB1DPRZ55WPUF,condition_nr,2
A12ZY1L9NF1RBW:3Q5C1WP23M19WE0U4VS34HHL38W518,experiment_nr,3
A12ZY1L9NF1RBW:3Q5C1WP23M19WE0U4VS34HHL38W518,completed,"{u'bonus': 1.52, u'score': 152.25, u'test_idx': [4, 13, 12, 2, 1, 10]}"
A12ZY1L9NF1RBW:3Q5C1WP23M19WE0U4VS34HHL38W518,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': False, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'demonstration', u'delay_window': 4, u'message': u'full', u'condition': u'2'}"
A12ZY1L9NF1RBW:3Q5C1WP23M19WE0U4VS34HHL38W518,condition_nr,2
A1365MQ15M7IIU:3Z4GS9HPNVA2U4TFH4O93BMUX0R77M,experiment_nr,3
A1365MQ15M7IIU:3Z4GS9HPNVA2U4TFH4O93BMUX0R77M,completed,"{u'bonus': 2.1, u'score': 210, u'test_idx': [14, 11, 10, 12, 6, 15]}"
A1365MQ15M7IIU:3Z4GS9HPNVA2U4TFH4O93BMUX0R77M,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': True, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'featureBased', u'delay_window': 4, u'message': u'full', u'condition': u'1'}"
A1365MQ15M7IIU:3Z4GS9HPNVA2U4TFH4O93BMUX0R77M,condition_nr,1
A148E0MMDWK270:37Z929RLG98BB0AEIAPL3YA89BWTS8,experiment_nr,3
A148E0MMDWK270:37Z929RLG98BB0AEIAPL3YA89BWTS8,completed,"{u'bonus': 1.87, u'score': 186.5, u'test_idx': [14, 7, 12, 9, 11, 8]}"
A148E0MMDWK270:37Z929RLG98BB0AEIAPL3YA89BWTS8,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': True, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'featureBased', u'delay_window': 4, u'message': u'full', u'condition': u'1'}"
A148E0MMDWK270:37Z929RLG98BB0AEIAPL3YA89BWTS8,condition_nr,1
A1518CYJ8XQYIJ:3NAPMVF0ZWFV83W9BS7E7K5MMK5271,experiment_nr,3
A1518CYJ8XQYIJ:3NAPMVF0ZWFV83W9BS7E7K5MMK5271,completed,"{u'bonus': 2.4, u'score': 239.75, u'test_idx': [8, 2, 14, 13, 12, 6]}"
A1518CYJ8XQYIJ:3NAPMVF0ZWFV83W9BS7E7K5MMK5271,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': False, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'demonstration', u'delay_window': 4, u'message': u'full', u'condition': u'2'}"
A1518CYJ8XQYIJ:3NAPMVF0ZWFV83W9BS7E7K5MMK5271,condition_nr,2
A1601UNFFAAQOI:3KWTYT08703MML4YX5AMOWQZ1E2L5V,experiment_nr,3
A1601UNFFAAQOI:3KWTYT08703MML4YX5AMOWQZ1E2L5V,completed,"{u'bonus': 2.17, u'score': 217, u'test_idx': [10, 6, 11, 12, 9, 1]}"
A1601UNFFAAQOI:3KWTYT08703MML4YX5AMOWQZ1E2L5V,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': False, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'demonstration', u'delay_window': 4, u'message': u'full', u'condition': u'2'}"
A1601UNFFAAQOI:3KWTYT08703MML4YX5AMOWQZ1E2L5V,condition_nr,2
A16ROI6LUUR8D6:3WETL7AQWT856HE9RZ6MSAWI1S853Y,experiment_nr,3
A16ROI6LUUR8D6:3WETL7AQWT856HE9RZ6MSAWI1S853Y,completed,"{u'bonus': 2.32, u'score': 232.25, u'test_idx': [12, 10, 4, 7, 5, 3]}"
A16ROI6LUUR8D6:3WETL7AQWT856HE9RZ6MSAWI1S853Y,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': False, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'demonstration', u'delay_window': 4, u'message': u'full', u'condition': u'2'}"
A16ROI6LUUR8D6:3WETL7AQWT856HE9RZ6MSAWI1S853Y,condition_nr,2
A17F1RMJ3M07EY:3ZWFC4W1UU7PRGS081KRWKQBW03FRW,experiment_nr,3
A17F1RMJ3M07EY:3ZWFC4W1UU7PRGS081KRWKQBW03FRW,completed,"{u'bonus': 1.87, u'score': 187, u'test_idx': [12, 14, 0, 9, 1, 10]}"
A17F1RMJ3M07EY:3ZWFC4W1UU7PRGS081KRWKQBW03FRW,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': True, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'featureBased', u'delay_window': 4, u'message': u'full', u'condition': u'1'}"
A17F1RMJ3M07EY:3ZWFC4W1UU7PRGS081KRWKQBW03FRW,condition_nr,1
A18WY66LP06VT0:373ERPL3YO8ZALA13LPGDO5CN99TRG,experiment_nr,3
A18WY66LP06VT0:373ERPL3YO8ZALA13LPGDO5CN99TRG,completed,"{u'bonus': 1.94, u'score': 194.25, u'test_idx': [12, 13, 10, 7, 11, 4]}"
A18WY66LP06VT0:373ERPL3YO8ZALA13LPGDO5CN99TRG,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': True, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'featureBased', u'delay_window': 4, u'message': u'full', u'condition': u'1'}"
A18WY66LP06VT0:373ERPL3YO8ZALA13LPGDO5CN99TRG,condition_nr,1
A191V7PT3DQKDP:3VELCLL3GKJ1YBTJA75CQT8YS2IF19,experiment_nr,3
A191V7PT3DQKDP:3VELCLL3GKJ1YBTJA75CQT8YS2IF19,completed,"{u'bonus': 2.12, u'score': 212.25, u'test_idx': [11, 7, 1, 15, 6, 0]}"
A191V7PT3DQKDP:3VELCLL3GKJ1YBTJA75CQT8YS2IF19,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': False, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'none', u'delay_window': 4, u'message': u'none', u'condition': u'0'}"
A191V7PT3DQKDP:3VELCLL3GKJ1YBTJA75CQT8YS2IF19,condition_nr,0
A193UABHF95PS3:3COPXFW7XBCFVP4ZWK7Z72I13E0PKK,experiment_nr,3
A193UABHF95PS3:3COPXFW7XBCFVP4ZWK7Z72I13E0PKK,completed,"{u'bonus': 1.58, u'score': 158.25, u'test_idx': [9, 2, 8, 11, 7, 3]}"
A193UABHF95PS3:3COPXFW7XBCFVP4ZWK7Z72I13E0PKK,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': True, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'featureBased', u'delay_window': 4, u'message': u'full', u'condition': u'1'}"
A193UABHF95PS3:3COPXFW7XBCFVP4ZWK7Z72I13E0PKK,condition_nr,1
A1995SUSUX0VQ8:3HPZF4IVNMTRL5KCVUMKWAY52APCYJ,experiment_nr,3
A1995SUSUX0VQ8:3HPZF4IVNMTRL5KCVUMKWAY52APCYJ,completed,"{u'bonus': 1.92, u'score': 191.5, u'test_idx': [11, 0, 5, 9, 8, 3]}"
A1995SUSUX0VQ8:3HPZF4IVNMTRL5KCVUMKWAY52APCYJ,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': False, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'none', u'delay_window': 4, u'message': u'none', u'condition': u'0'}"
A1995SUSUX0VQ8:3HPZF4IVNMTRL5KCVUMKWAY52APCYJ,condition_nr,0
A19GFLTQYX2RF0:3X73LLYYQ1EOQEREAKRAQLXEBIPHN6,experiment_nr,3
A19GFLTQYX2RF0:3X73LLYYQ1EOQEREAKRAQLXEBIPHN6,completed,"{u'bonus': 1.92, u'score': 192, u'test_idx': [3, 14, 4, 6, 5, 10]}"
A19GFLTQYX2RF0:3X73LLYYQ1EOQEREAKRAQLXEBIPHN6,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': True, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'featureBased', u'delay_window': 4, u'message': u'full', u'condition': u'1'}"
A19GFLTQYX2RF0:3X73LLYYQ1EOQEREAKRAQLXEBIPHN6,condition_nr,1
A1A0ERQ81JGNKT:3H7XDTSHKCR0DC5HIF0F14Y4PUHWGE,experiment_nr,3
A1A0ERQ81JGNKT:3H7XDTSHKCR0DC5HIF0F14Y4PUHWGE,completed,"{u'bonus': 2.28, u'score': 227.5, u'test_idx': [12, 2, 5, 15, 8, 9]}"
A1A0ERQ81JGNKT:3H7XDTSHKCR0DC5HIF0F14Y4PUHWGE,params,"{u'time_limit': True, u'bonus_rate': 0.01, u'feedback': False, u'info_cost': 1.25, u'q_weights': [1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384], u'frequencyOfFB': u'after_each_move', u'delay_hours': 24, u'PR_type': u'demonstration', u'delay_window': 4, u'message': u'full', u'condition': u'2'}"
A1A0ERQ81JGNKT:3H7XDTSHKCR0DC5HIF0F14Y4PUHWGE,condition_nr,2
A1B9QEQ7EHYA9C:3TEM0PF1Q5X4T2U5NI6MOOM3BXP0D9,experiment_nr,3
A1B9QEQ7EHYA9C:3TEM0PF1Q5X4T2U5NI6MOOM3BXP0D9,completed,"{u'bonus': 2.13, u'score': 213.25, u'test_idx': [2, 8, 10, 9, 1, 6]}"
